ID,air_genre_name,air_area_name,latitude,longitude
"restaurant_ 207","Dining bar","Fukuoka-ken Fukuoka-shi Tenjin",33.5902074,130.3976602
"restaurant_ 208","Dining bar","Fukuoka-ken Fukuoka-shi Tenjin",33.5902074,130.3976602
"restaurant_ 209","Dining bar","Fukuoka-ken Fukuoka-shi Takatori",33.5808273,130.3507639
"restaurant_ 210","Dining bar","Fukuoka-ken Fukuoka-shi Takatori",33.5808273,130.3507639
"restaurant_ 211","Yakiniku/Korean food","Hyōgo-ken Kōbe-shi Kumoidōri",34.6951242,135.1978525
"restaurant_ 212","Yakiniku/Korean food","Hyōgo-ken Kōbe-shi Kumoidōri",34.6951242,135.1978525
"restaurant_ 213","Yakiniku/Korean food","Fukuoka-ken Fukuoka-shi Daimyō",33.5892157,130.3928134
"restaurant_ 214","Yakiniku/Korean food","Fukuoka-ken Fukuoka-shi Daimyō",33.5892157,130.3928134
"restaurant_ 215","Yakiniku/Korean food","Fukuoka-ken Fukuoka-shi Daimyō",33.5892157,130.3928134
"restaurant_ 216","Yakiniku/Korean food","Hokkaidō Sapporo-shi Atsubetsuchūō 1 Jō",43.0364075,141.4747892
"restaurant_ 217","Yakiniku/Korean food","Hokkaidō Sapporo-shi Atsubetsuchūō 1 Jō",43.0364075,141.4747892
"restaurant_ 218","Yakiniku/Korean food","Ōsaka-fu Ōsaka-shi Ōgimachi",34.7053617,135.5100252
"restaurant_ 219","Yakiniku/Korean food","Ōsaka-fu Ōsaka-shi Ōgimachi",34.7053617,135.5100252
"restaurant_ 220","Yakiniku/Korean food","Tōkyō-to Shibuya-ku Shibuya",35.6617773,139.7040506
"restaurant_ 221","Yakiniku/Korean food","Tōkyō-to Shibuya-ku Shibuya",35.6617773,139.7040506
"restaurant_ 222","Yakiniku/Korean food","Tōkyō-to Chūō-ku Ginza",35.6721142,139.7708253
"restaurant_ 223","Yakiniku/Korean food","Tōkyō-to Chūō-ku Ginza",35.6721142,139.7708253
"restaurant_ 224","Yakiniku/Korean food","Miyagi-ken Sendai-shi Kamisugi",38.2690761,140.8704029
"restaurant_ 225","Yakiniku/Korean food","Miyagi-ken Sendai-shi Kamisugi",38.2690761,140.8704029
"restaurant_ 226","Yakiniku/Korean food","Miyagi-ken Sendai-shi Kamisugi",38.2690761,140.8704029
"restaurant_ 227","Yakiniku/Korean food","Hokkaidō Sapporo-shi Minami 3 Jōnishi",43.0554601,141.3409556
"restaurant_ 228","Yakiniku/Korean food","Hokkaidō Sapporo-shi Minami 3 Jōnishi",43.0554601,141.3409556
"restaurant_ 229","Yakiniku/Korean food","Hokkaidō Sapporo-shi Minami 3 Jōnishi",43.0554601,141.3409556
"restaurant_ 230","Yakiniku/Korean food","Hokkaidō Abashiri-shi Minami 6 Jōhigashi",44.0206319,144.2733983
"restaurant_ 231","Yakiniku/Korean food","Hokkaidō Abashiri-shi Minami 6 Jōhigashi",44.0206319,144.2733983
"restaurant_ 232","Yakiniku/Korean food","Ōsaka-fu Ōsaka-shi Kyūtarōmachi",34.6812614,135.5098009
"restaurant_ 233","Yakiniku/Korean food","Ōsaka-fu Ōsaka-shi Kyūtarōmachi",34.6812614,135.5098009
"restaurant_ 234",Cafe/Sweets,"Hyōgo-ken Kōbe-shi Kumoidōri",34.6951242,135.1978525
"restaurant_ 235",Cafe/Sweets,"Hyōgo-ken Kōbe-shi Kumoidōri",34.6951242,135.1978525
"restaurant_ 236",Cafe/Sweets,"Tōkyō-to Minato-ku Shibakōen",35.6580681,139.7515992
"restaurant_ 237",Cafe/Sweets,"Tōkyō-to Minato-ku Shibakōen",35.6580681,139.7515992
"restaurant_ 238",Cafe/Sweets,"Tōkyō-to Minato-ku Shibakōen",35.6580681,139.7515992
"restaurant_ 239",Cafe/Sweets,"Fukuoka-ken Fukuoka-shi Daimyō",33.5892157,130.3928134
"restaurant_ 240",Cafe/Sweets,"Fukuoka-ken Fukuoka-shi Daimyō",33.5892157,130.3928134
"restaurant_ 241",Cafe/Sweets,"Fukuoka-ken Fukuoka-shi Daimyō",33.5892157,130.3928134
"restaurant_ 242",Cafe/Sweets,"Fukuoka-ken Fukuoka-shi Daimyō",33.5892157,130.3928134
"restaurant_ 243",Cafe/Sweets,"Fukuoka-ken Fukuoka-shi Daimyō",33.5892157,130.3928134
"restaurant_ 244",Cafe/Sweets,"Fukuoka-ken Fukuoka-shi Daimyō",33.5892157,130.3928134
"restaurant_ 245",Cafe/Sweets,"Fukuoka-ken Fukuoka-shi Daimyō",33.5892157,130.3928134
"restaurant_ 246",Cafe/Sweets,"Fukuoka-ken Fukuoka-shi Daimyō",33.5892157,130.3928134
"restaurant_ 247",Cafe/Sweets,"Fukuoka-ken Fukuoka-shi Daimyō",33.5892157,130.3928134
"restaurant_ 248",Cafe/Sweets,"Fukuoka-ken Fukuoka-shi Daimyō",33.5892157,130.3928134
"restaurant_ 249",Cafe/Sweets,"Fukuoka-ken Fukuoka-shi Daimyō",33.5892157,130.3928134
"restaurant_ 250",Cafe/Sweets,"Fukuoka-ken Fukuoka-shi Daimyō",33.5892157,130.3928134
"restaurant_ 251",Cafe/Sweets,"Fukuoka-ken Fukuoka-shi Daimyō",33.5892157,130.3928134
"restaurant_ 252",Cafe/Sweets,"Fukuoka-ken Fukuoka-shi Daimyō",33.5892157,130.3928134
"restaurant_ 253",Cafe/Sweets,"Fukuoka-ken Fukuoka-shi Daimyō",33.5892157,130.3928134
"restaurant_ 254",Cafe/Sweets,"Fukuoka-ken Fukuoka-shi Daimyō",33.5892157,130.3928134
"restaurant_ 255",Cafe/Sweets,"Fukuoka-ken Fukuoka-shi Daimyō",33.5892157,130.3928134
"restaurant_ 256",Cafe/Sweets,"Fukuoka-ken Fukuoka-shi Daimyō",33.5892157,130.3928134
"restaurant_ 257",Cafe/Sweets,"Fukuoka-ken Fukuoka-shi Daimyō",33.5892157,130.3928134
"restaurant_ 258",Cafe/Sweets,"Fukuoka-ken Fukuoka-shi Daimyō",33.5892157,130.3928134
"restaurant_ 259",Cafe/Sweets,"Fukuoka-ken Fukuoka-shi Daimyō",33.5892157,130.3928134
"restaurant_ 260",Cafe/Sweets,"Fukuoka-ken Fukuoka-shi Daimyō",33.5892157,130.3928134
"restaurant_ 261",Cafe/Sweets,"Fukuoka-ken Fukuoka-shi Daimyō",33.5892157,130.3928134
"restaurant_ 262",Cafe/Sweets,"Fukuoka-ken Fukuoka-shi Daimyō",33.5892157,130.3928134
"restaurant_ 263",Cafe/Sweets,"Tōkyō-to Setagaya-ku Setagaya",35.6465721,139.6532473
"restaurant_ 264",Cafe/Sweets,"Tōkyō-to Setagaya-ku Setagaya",35.6465721,139.6532473
"restaurant_ 265",Cafe/Sweets,"Tōkyō-to Setagaya-ku Setagaya",35.6465721,139.6532473
"restaurant_ 266",Cafe/Sweets,"Tōkyō-to Setagaya-ku Setagaya",35.6465721,139.6532473
"restaurant_ 267",Cafe/Sweets,"Tōkyō-to Setagaya-ku Setagaya",35.6465721,139.6532473
"restaurant_ 268",Cafe/Sweets,"Tōkyō-to Setagaya-ku Setagaya",35.6465721,139.6532473
"restaurant_ 269",Cafe/Sweets,"Tōkyō-to Setagaya-ku Setagaya",35.6465721,139.6532473
"restaurant_ 270",Cafe/Sweets,"Tōkyō-to Setagaya-ku Setagaya",35.6465721,139.6532473
"restaurant_ 271",Cafe/Sweets,"Tōkyō-to Setagaya-ku Setagaya",35.6465721,139.6532473
"restaurant_ 272",Cafe/Sweets,"Tōkyō-to Setagaya-ku Setagaya",35.6465721,139.6532473
"restaurant_ 273",Cafe/Sweets,"Hyōgo-ken Kōbe-shi Sumiyoshi Higashimachi",34.7202277,135.265455
"restaurant_ 274",Cafe/Sweets,"Hyōgo-ken Kōbe-shi Sumiyoshi Higashimachi",34.7202277,135.265455
"restaurant_ 275",Cafe/Sweets,"Hyōgo-ken Kōbe-shi Sumiyoshi Higashimachi",34.7202277,135.265455
"restaurant_ 276",Cafe/Sweets,"Hyōgo-ken Kōbe-shi Sumiyoshi Higashimachi",34.7202277,135.265455
"restaurant_ 277",Cafe/Sweets,"Tōkyō-to Adachi-ku Chūōhonchō",35.7756644,139.8044788
"restaurant_ 278",Cafe/Sweets,"Tōkyō-to Adachi-ku Chūōhonchō",35.7756644,139.8044788
"restaurant_ 279",Cafe/Sweets,"Ōsaka-fu Ōsaka-shi Ōgimachi",34.7053617,135.5100252
"restaurant_ 280",Cafe/Sweets,"Ōsaka-fu Ōsaka-shi Ōgimachi",34.7053617,135.5100252
"restaurant_ 281",Cafe/Sweets,"Ōsaka-fu Ōsaka-shi Ōgimachi",34.7053617,135.5100252
"restaurant_ 282",Cafe/Sweets,"Ōsaka-fu Ōsaka-shi Ōgimachi",34.7053617,135.5100252
"restaurant_ 283",Cafe/Sweets,"Ōsaka-fu Ōsaka-shi Ōgimachi",34.7053617,135.5100252
"restaurant_ 284",Cafe/Sweets,"Ōsaka-fu Ōsaka-shi Ōgimachi",34.7053617,135.5100252
"restaurant_ 285",Cafe/Sweets,"Tōkyō-to Setagaya-ku Setagaya",35.6427447,139.6413873
"restaurant_ 286",Cafe/Sweets,"Tōkyō-to Setagaya-ku Setagaya",35.6427447,139.6413873
"restaurant_ 287",Cafe/Sweets,"Tōkyō-to Shibuya-ku Shibuya",35.6617773,139.7040506
"restaurant_ 288",Cafe/Sweets,"Tōkyō-to Shibuya-ku Shibuya",35.6617773,139.7040506
"restaurant_ 289",Cafe/Sweets,"Tōkyō-to Shibuya-ku Shibuya",35.6617773,139.7040506
"restaurant_ 290",Cafe/Sweets,"Tōkyō-to Shibuya-ku Shibuya",35.6617773,139.7040506
"restaurant_ 291",Cafe/Sweets,"Tōkyō-to Shibuya-ku Shibuya",35.6617773,139.7040506
"restaurant_ 292",Cafe/Sweets,"Tōkyō-to Shibuya-ku Shibuya",35.6617773,139.7040506
"restaurant_ 293",Cafe/Sweets,"Tōkyō-to Shibuya-ku Shibuya",35.6617773,139.7040506
"restaurant_ 294",Cafe/Sweets,"Tōkyō-to Shibuya-ku Shibuya",35.6617773,139.7040506
"restaurant_ 295",Cafe/Sweets,"Tōkyō-to Shibuya-ku Shibuya",35.6617773,139.7040506
"restaurant_ 296",Cafe/Sweets,"Tōkyō-to Shibuya-ku Shibuya",35.6617773,139.7040506
"restaurant_ 297",Cafe/Sweets,"Tōkyō-to Shibuya-ku Shibuya",35.6617773,139.7040506
"restaurant_ 298",Cafe/Sweets,"Tōkyō-to Suginami-ku Asagayaminami",35.6995657,139.6364379
"restaurant_ 299",Cafe/Sweets,"Tōkyō-to Suginami-ku Asagayaminami",35.6995657,139.6364379
"restaurant_ 300",Cafe/Sweets,"Tōkyō-to Suginami-ku Asagayaminami",35.6995657,139.6364379
"restaurant_ 301",Cafe/Sweets,"Tōkyō-to Suginami-ku Asagayaminami",35.6995657,139.6364379
"restaurant_ 302",Cafe/Sweets,"Tōkyō-to Suginami-ku Asagayaminami",35.6995657,139.6364379
"restaurant_ 303",Cafe/Sweets,"Tōkyō-to Suginami-ku Asagayaminami",35.6995657,139.6364379
"restaurant_ 304",Cafe/Sweets,"Tōkyō-to Suginami-ku Asagayaminami",35.6995657,139.6364379
"restaurant_ 305",Cafe/Sweets,"Tōkyō-to Suginami-ku Asagayaminami",35.6995657,139.6364379
"restaurant_ 306",Cafe/Sweets,"Tōkyō-to Shinjuku-ku Kabukichō",35.6938401,139.7035494
"restaurant_ 307",Cafe/Sweets,"Tōkyō-to Shinjuku-ku Kabukichō",35.6938401,139.7035494
"restaurant_ 308",Cafe/Sweets,"Tōkyō-to Shinjuku-ku Kabukichō",35.6938401,139.7035494
"restaurant_ 309",Cafe/Sweets,"Tōkyō-to Meguro-ku Kamimeguro",35.6414629,139.6981712
"restaurant_ 310",Cafe/Sweets,"Tōkyō-to Meguro-ku Kamimeguro",35.6414629,139.6981712
"restaurant_ 311",Cafe/Sweets,"Tōkyō-to Meguro-ku Kamimeguro",35.6414629,139.6981712
"restaurant_ 312",Cafe/Sweets,"Tōkyō-to Meguro-ku Kamimeguro",35.6414629,139.6981712
"restaurant_ 313",Cafe/Sweets,"Hokkaidō Sapporo-shi Kotoni 2 Jō",43.0744699,141.3008887
"restaurant_ 314",Cafe/Sweets,"Hokkaidō Sapporo-shi Kotoni 2 Jō",43.0744699,141.3008887
"restaurant_ 315",Cafe/Sweets,"Ōsaka-fu Ōsaka-shi Shinmachi",34.6762311,135.4860587
"restaurant_ 316",Cafe/Sweets,"Ōsaka-fu Ōsaka-shi Shinmachi",34.6762311,135.4860587
"restaurant_ 317",Cafe/Sweets,"Ōsaka-fu Ōsaka-shi Shinmachi",34.6762311,135.4860587
"restaurant_ 318",Cafe/Sweets,"Shizuoka-ken Hamamatsu-shi Motoshirochō",34.7108955,137.7259397
"restaurant_ 319",Cafe/Sweets,"Shizuoka-ken Hamamatsu-shi Motoshirochō",34.7108955,137.7259397
"restaurant_ 320",Cafe/Sweets,"Shizuoka-ken Hamamatsu-shi Motoshirochō",34.7108955,137.7259397
"restaurant_ 321",Cafe/Sweets,"Shizuoka-ken Hamamatsu-shi Motoshirochō",34.7108955,137.7259397
"restaurant_ 322",Cafe/Sweets,"Tōkyō-to Kōtō-ku Tōyō",35.6728535,139.8174097
"restaurant_ 323",Cafe/Sweets,"Tōkyō-to Kōtō-ku Tōyō",35.6728535,139.8174097
"restaurant_ 324",Cafe/Sweets,"Hokkaidō Sapporo-shi Minami 3 Jōnishi",43.0554601,141.3409556
"restaurant_ 325",Cafe/Sweets,"Hokkaidō Sapporo-shi Minami 3 Jōnishi",43.0554601,141.3409556
"restaurant_ 326",Cafe/Sweets,"Hokkaidō Sapporo-shi Minami 3 Jōnishi",43.0554601,141.3409556
"restaurant_ 327",Cafe/Sweets,"Hokkaidō Sapporo-shi Minami 3 Jōnishi",43.0554601,141.3409556
"restaurant_ 328",Cafe/Sweets,"Tōkyō-to Chūō-ku Tsukiji",35.6706505,139.7718614
"restaurant_ 329",Cafe/Sweets,"Tōkyō-to Chūō-ku Tsukiji",35.6706505,139.7718614
"restaurant_ 330",Cafe/Sweets,"Tōkyō-to Chūō-ku Tsukiji",35.6706505,139.7718614
"restaurant_ 331",Cafe/Sweets,"Tōkyō-to Chūō-ku Tsukiji",35.6706505,139.7718614
"restaurant_ 332",Cafe/Sweets,"Tōkyō-to Itabashi-ku Itabashi",35.7511648,139.7092437
"restaurant_ 333",Cafe/Sweets,"Tōkyō-to Itabashi-ku Itabashi",35.7511648,139.7092437
"restaurant_ 334",Cafe/Sweets,"Tōkyō-to Chiyoda-ku Kudanminami",35.6940027,139.7535951
"restaurant_ 335",Cafe/Sweets,"Tōkyō-to Chiyoda-ku Kudanminami",35.6940027,139.7535951
"restaurant_ 336",Cafe/Sweets,"Tōkyō-to Chiyoda-ku Kudanminami",35.6940027,139.7535951
"restaurant_ 337",Cafe/Sweets,"Fukuoka-ken Fukuoka-shi Torikai",33.5756863,130.3699764
"restaurant_ 338",Cafe/Sweets,"Fukuoka-ken Fukuoka-shi Torikai",33.5756863,130.3699764
"restaurant_ 339",Cafe/Sweets,"Shizuoka-ken Numazu-shi Miyukichō",35.0955842,138.8634925
"restaurant_ 340",Cafe/Sweets,"Shizuoka-ken Numazu-shi Miyukichō",35.0955842,138.8634925
"restaurant_ 341",Cafe/Sweets,"Ōsaka-fu Ōsaka-shi Fuminosato",34.638969,135.5184958
"restaurant_ 342",Cafe/Sweets,"Ōsaka-fu Ōsaka-shi Fuminosato",34.638969,135.5184958
"restaurant_ 343",Cafe/Sweets,"Fukuoka-ken Fukuoka-shi Momochi",33.5819411,130.3484363
"restaurant_ 344",Cafe/Sweets,"Fukuoka-ken Fukuoka-shi Momochi",33.5819411,130.3484363
"restaurant_ 345",Cafe/Sweets,"Fukuoka-ken Fukuoka-shi Momochi",33.5819411,130.3484363
"restaurant_ 346",Cafe/Sweets,"Fukuoka-ken Fukuoka-shi Momochi",33.5819411,130.3484363
"restaurant_ 347",Cafe/Sweets,"Tōkyō-to Meguro-ku Jiyūgaoka",35.6092076,139.6693609
"restaurant_ 348",Cafe/Sweets,"Tōkyō-to Meguro-ku Jiyūgaoka",35.6092076,139.6693609
"restaurant_ 349",Cafe/Sweets,"Tōkyō-to Taitō-ku Higashiueno",35.712607,139.7799956
"restaurant_ 350",Cafe/Sweets,"Tōkyō-to Taitō-ku Higashiueno",35.712607,139.7799956
"restaurant_ 351",Cafe/Sweets,"Tōkyō-to Taitō-ku Higashiueno",35.712607,139.7799956
"restaurant_ 352",Cafe/Sweets,"Tōkyō-to Taitō-ku Higashiueno",35.712607,139.7799956
"restaurant_ 353",Cafe/Sweets,"Tōkyō-to Taitō-ku Higashiueno",35.712607,139.7799956
"restaurant_ 354",Cafe/Sweets,"Tōkyō-to Taitō-ku Higashiueno",35.712607,139.7799956
"restaurant_ 355",Cafe/Sweets,"Tōkyō-to Taitō-ku Higashiueno",35.712607,139.7799956
"restaurant_ 356",Cafe/Sweets,"Fukuoka-ken Itoshima-shi Maebarunishi",33.5573203,130.195555
"restaurant_ 357",Cafe/Sweets,"Fukuoka-ken Itoshima-shi Maebarunishi",33.5573203,130.195555
"restaurant_ 358",Cafe/Sweets,"Fukuoka-ken Itoshima-shi Maebarunishi",33.5573203,130.195555
"restaurant_ 359",Cafe/Sweets,"Fukuoka-ken Itoshima-shi Maebarunishi",33.5573203,130.195555
"restaurant_ 360",Cafe/Sweets,"Fukuoka-ken Itoshima-shi Maebarunishi",33.5573203,130.195555
"restaurant_ 361",Cafe/Sweets,"Fukuoka-ken Itoshima-shi Maebarunishi",33.5573203,130.195555
"restaurant_ 362",Cafe/Sweets,"Fukuoka-ken Itoshima-shi Maebarunishi",33.5573203,130.195555
"restaurant_ 363",Cafe/Sweets,"Tōkyō-to Musashino-shi Kichijōji Honchō",35.704686,139.5754071
"restaurant_ 364",Cafe/Sweets,"Tōkyō-to Musashino-shi Kichijōji Honchō",35.704686,139.5754071
"restaurant_ 365",Cafe/Sweets,"Hokkaidō Katō-gun Motomachi",42.9941431,143.1979595
"restaurant_ 366",Cafe/Sweets,"Hokkaidō Katō-gun Motomachi",42.9941431,143.1979595
"restaurant_ 367",Cafe/Sweets,"Tōkyō-to Kita-ku Ōjihonchō",35.7528042,139.7334805
"restaurant_ 368",Cafe/Sweets,"Tōkyō-to Kita-ku Ōjihonchō",35.7528042,139.7334805
"restaurant_ 369",Cafe/Sweets,"Ōsaka-fu Ōsaka-shi Kyūtarōmachi",34.6812614,135.5098009
"restaurant_ 370",Cafe/Sweets,"Ōsaka-fu Ōsaka-shi Kyūtarōmachi",34.6812614,135.5098009
"restaurant_ 371",Cafe/Sweets,"Ōsaka-fu Ōsaka-shi Kyūtarōmachi",34.6812614,135.5098009
"restaurant_ 372",Cafe/Sweets,"Ōsaka-fu Ōsaka-shi Kyūtarōmachi",34.6812614,135.5098009
"restaurant_ 373",Cafe/Sweets,"Ōsaka-fu Ōsaka-shi Kyūtarōmachi",34.6812614,135.5098009
"restaurant_ 374",Cafe/Sweets,"Ōsaka-fu Ōsaka-shi Kyūtarōmachi",34.6812614,135.5098009
"restaurant_ 375",Cafe/Sweets,"Ōsaka-fu Ōsaka-shi Ōhiraki",34.6923371,135.4722289
"restaurant_ 376",Cafe/Sweets,"Ōsaka-fu Ōsaka-shi Ōhiraki",34.6923371,135.4722289
"restaurant_ 377",Cafe/Sweets,"Fukuoka-ken Fukuoka-shi Shiobaru",33.5615691,130.4264283
"restaurant_ 378",Cafe/Sweets,"Fukuoka-ken Fukuoka-shi Shiobaru",33.5615691,130.4264283
"restaurant_ 379",Cafe/Sweets,"Fukuoka-ken Fukuoka-shi Shiobaru",33.5615691,130.4264283
"restaurant_ 380",Cafe/Sweets,"Fukuoka-ken Fukuoka-shi Shiobaru",33.5615691,130.4264283
"restaurant_ 381",Cafe/Sweets,"Tōkyō-to Koganei-shi Honchō",35.6994733,139.5029916
"restaurant_ 382",Cafe/Sweets,"Tōkyō-to Koganei-shi Honchō",35.6994733,139.5029916
"restaurant_ 383",Cafe/Sweets,"Hiroshima-ken Fukuyama-shi Higashisakuramachi",34.4858993,133.3623127
"restaurant_ 384",Cafe/Sweets,"Hiroshima-ken Fukuyama-shi Higashisakuramachi",34.4858993,133.3623127
"restaurant_ 385",Cafe/Sweets,"Tōkyō-to Toshima-ku Higashiikebukuro",35.7262319,139.7232404
"restaurant_ 386",Cafe/Sweets,"Tōkyō-to Toshima-ku Higashiikebukuro",35.7262319,139.7232404
"restaurant_ 387",Cafe/Sweets,"Hyōgo-ken Nishinomiya-shi Rokutanjichō",34.7375965,135.3415643
"restaurant_ 388",Cafe/Sweets,"Hyōgo-ken Nishinomiya-shi Rokutanjichō",34.7375965,135.3415643
"restaurant_ 389",Cafe/Sweets,"Tōkyō-to Shinjuku-ku Nishishinjuku",35.6921398,139.6854735
"restaurant_ 390",Cafe/Sweets,"Tōkyō-to Shinjuku-ku Nishishinjuku",35.6921398,139.6854735
"restaurant_ 391",Cafe/Sweets,"Tōkyō-to Bunkyō-ku Kasuga",35.7080677,139.752167
"restaurant_ 392",Cafe/Sweets,"Tōkyō-to Bunkyō-ku Kasuga",35.7080677,139.752167
"restaurant_ 393",Cafe/Sweets,"Tōkyō-to Bunkyō-ku Kasuga",35.7080677,139.752167
"restaurant_ 394",Cafe/Sweets,"Ōsaka-fu Sakai-shi Minamikawaramachi",34.5732536,135.4831008
"restaurant_ 395",Cafe/Sweets,"Ōsaka-fu Sakai-shi Minamikawaramachi",34.5732536,135.4831008
"restaurant_ 396",Cafe/Sweets,"Tōkyō-to Setagaya-ku Okusawa",35.6021252,139.6719581
"restaurant_ 397",Cafe/Sweets,"Tōkyō-to Setagaya-ku Okusawa",35.6021252,139.6719581
"restaurant_ 398",Cafe/Sweets,"Tōkyō-to Setagaya-ku Okusawa",35.6021252,139.6719581
"restaurant_ 399",Cafe/Sweets,"Tōkyō-to Setagaya-ku Okusawa",35.6021252,139.6719581
"restaurant_ 400",Cafe/Sweets,"Tōkyō-to Setagaya-ku Okusawa",35.6021252,139.6719581
"restaurant_ 401",Cafe/Sweets,"Fukuoka-ken Kitakyūshū-shi Konyamachi",33.8810679,130.881838
"restaurant_ 402",Cafe/Sweets,"Fukuoka-ken Kitakyūshū-shi Konyamachi",33.8810679,130.881838
"restaurant_ 403",Cafe/Sweets,"Tōkyō-to Toshima-ku Minamiikebukuro",35.7248234,139.7159634
"restaurant_ 404",Cafe/Sweets,"Tōkyō-to Toshima-ku Minamiikebukuro",35.7248234,139.7159634
"restaurant_ 405",Cafe/Sweets,"Fukuoka-ken Fukuoka-shi Daimyō",33.5869938,130.3948938
"restaurant_ 406",Cafe/Sweets,"Fukuoka-ken Fukuoka-shi Daimyō",33.5869938,130.3948938
"restaurant_ 407",Cafe/Sweets,"Tōkyō-to Taitō-ku Kuramae",35.7043442,139.7914285
"restaurant_ 408",Cafe/Sweets,"Tōkyō-to Taitō-ku Kuramae",35.7043442,139.7914285
"restaurant_ 409",Cafe/Sweets,"Hyōgo-ken Takarazuka-shi Tōyōchō",34.7997673,135.3600729
"restaurant_ 410",Cafe/Sweets,"Hyōgo-ken Takarazuka-shi Tōyōchō",34.7997673,135.3600729
"restaurant_ 411",Cafe/Sweets,"Tōkyō-to Shibuya-ku Jingūmae",35.6692904,139.7070557
